BUSINESS_ID,STARS
neO0lOx9YE3r7SvVkmpS8w,4
ndQTAJzhhkrl1i5ToEGSZw,5
FwZi-ipVOLgq9tJkb3W5Yw,5
wiqTY54WlQVn6LqZASrUUw,1
wl0QZqAzr1DelslQ02JGCQ,5
UZ34XAw1GJ3chCOuKL69Mg,4
jBibtpiC9BlXulZdGevK_g,5
2q2gGuigGrCFmx3juLAVww,5
Xv3d5FLutLgrlNfcQ7gR-A,5
IodEvSRPqtsrGcDIcCADAw,1
hdgYnadxg0GANhWOJabr2g,1
c58gaNROUk3ltUQrpl6OJw,5
EUg6vHQRLHRw39bmompHcw,5
GBuB1uV9NRrtaLxZoVhi7w,5
aghhw3q1j3XI7QB892NqbA,5
GdPWJo3z4ySEXpF7Wkn3FA,5
3a9k2JOlNyOE3GKwwZwfng,5
Gw-ozqLSHoP3BQPKaiXJGg,2
OicSihRji2HmUlv7_4YEBg,5
OMxgLbrSCEU12265nz9JVA,5
POO5_d0RwzjJVhIpN-oulg,5
Yz7rfHjytl6Yn4_PiK2HsQ,5
x2NuIlQgvvl3Wtq8ipZC6Q,5
LJZrIlsx3DTP_y5vp0tKVg,5
mRbwm1Hkg6LjkcX_P3WWZA,5
QuybD_bJcAB2CHcpTfREYg,5
xn01T3wnHhpy7MF1kEFA6w,5
EfymQLarLpPhm2WX7uoVPg,5
GIhzzb9tjqLCYdNP_k3-dQ,4
jlbP9Yd0AQP8OlcsFkZ4hQ,4
R9XSSEzwkmwwwqB76K7s2A,1
6t7mlTVjDA9fhuFAZmVzAQ,5
CO8MpD1bSkBPArXKBKkIfA,4
jArpBM9wonbYrpiQ4Eac1g,1
h1MxTLZ1b2FkU6ituL1yHA,4
2GmGT-7QjowR1ihup3FbVA,4
SvNzj0dE6UMFfp55bIze_A,4
JRZS6COIpVkuXLf0VayFWA,5
ZtxMIWkILccFuGfx28Hx3w,5
5euk5_UKqnAWcrbOPNYt0g,5
VTLKqzjBLf9l7nGJJ0xewg,1
mKf7pIkOYpEhJTqjw4_Fxg,4
jiOREht1_iH8BPDBe9kerw,5
xpd4W43hUtoBYc6dzo-xBQ,5
sNBaDJM4Khm1BbrBRyrMVQ,3
0TBTV3q6QXCn9vNhy3Xi2w,5
Q3G58vv1ClvH4re9QBsVgQ,4
OicSihRji2HmUlv7_4YEBg,4
oVAySgyWYzzmvJpTJ8PO5Q,4
UBQRhqRMW4Sk7kSZvZ1iAQ,2
6C_8Mh4lmLc_QEs3hHleBg,4
Rj3wnYT1QAxpJlRT5mMc-g,4
_YfwjvhsqDPLow4775ZFEg,2
AfN3Z1U6QPEgAb5F2CQm8w,4
CXZTRts90FaJX3D81DQrzA,4
8F-CalsRSKiPjjsx8ql8Lg,3
oLod-GlOLEH4KAvyddKuQQ,3
SGWbqpbGjNjJ51FHLBTlWw,5
sKWZ_tAOVMZoC4Qk8_Bd4A,4
oaOT2G5mIE8yOPZ55RM4cA,3
E_eIph8IT10Uo06ZdWwoUw,3
R-Me-p4Rbb0q-2pjSzyDbw,2
XWiL_1CtBWmd1unCiWj_XQ,5
VGOpZ15XmabMYuxW1J8zqQ,4
IRnQNbsjgVjW28YYiZcJJA,2
QS2kvdgJ-X2cUJrxBWgT7g,4
uLL2uKqYnPAFwBw11LzDUQ,3
YMZy_nGxtJtuQvflM6Ltww,3
VO-p1uczeMbzH8bEAv-RgA,3
Jc2X0JqdBupkOzTPZtbcWA,4
eeDcY3TD89COiaZl7dP34Q,4
pP71Ir_U2uKU10f4vwA7tA,4
l7FP9rg6iyDnjFOnifv7BA,4
3jy3CXO6gVEat4uB-E2msA,4
BLISNIoF179UUfCBTxNUOA,4
oVAySgyWYzzmvJpTJ8PO5Q,3
ZdGWAv90dY81kpKzMLMvvA,4
hmYnzs8-aHbltaOOGDgmbA,1
sKWZ_tAOVMZoC4Qk8_Bd4A,4
U6P56MjLrraN0JBNvOjxaA,3
6C_8Mh4lmLc_QEs3hHleBg,3
YMZy_nGxtJtuQvflM6Ltww,3
NxjUiGBNgyDErKXnmQ3s3w,4
pHpU8lnnxMuPWRHOysuMIQ,3
zUgDrRtGvK5ZTFlHCsTHwA,4
BTf8sELl1TjovRc0f-tgJg,3
qlCmHxsQ_9jsV88Fg8gWag,5
Zw9wEAk9L6oTZi63f4zVvA,4
W9NUdpRX7gLXHLM2-NeKeA,1
Z3GVMJuFuGhf3rweIayJ9w,3
zUgDrRtGvK5ZTFlHCsTHwA,5
NxjUiGBNgyDErKXnmQ3s3w,5
V1hH7vAq5wNDo2P3z8zJLg,5
Jzth-y32SyvOhJNgbIPTqQ,4
1hkksm102yQY1DyfTPSzmA,4
BTf8sELl1TjovRc0f-tgJg,4
w57TpTKCHN47Cgtajm7_KA,5
zaOer9HLHFkWUd2_Fi3rrQ,4
0pMsVlUu_MbFqmvbA8F79Q,4
hVC6E29dg5Rx4ADSxt3kTA,2
ZhjU0FkCIaG43F83TwSN8w,4
Mul_BVwcnhqmp2h_7QFepQ,5
3ky17eHU-4gSl3knpI__-w,3
lDUMAAO00YSmMO6h_9YLCg,3
4Iak803d4fyY358jSMRasg,4
U6P56MjLrraN0JBNvOjxaA,4
Wnq5to0-jXyh0-_jRZ6VOQ,4
HjXI6lKGPVNQ8dYJPtaOCg,4
TgmATA24L3CTDn98c24RAQ,2
E2n2pVPq9oaPof6VYeFiwA,2
RbFLWFg6TQpq0kKhAr6B7Q,2
mKf7pIkOYpEhJTqjw4_Fxg,4
WPUf-Eo6PHxDNqPygahiUA,5
G7Ull-QUaNXyPwtEErHZ8g,3
fquV3OV8sR27kifYolHn_w,4
SurnOSM2bVVN4-Js3G23RQ,5
H94fBucKEuNKsjbSy7WODg,4
YGaowC1J4GfkQYyYLYWnQQ,3
fDDL7yxkCs1qniw0PzVT1Q,4
fZM_o3kKZ9mR-1pvBeow8A,3
wl0QZqAzr1DelslQ02JGCQ,5
9mIm1ef-NVDQHFE39Faxxg,3
5EIJCSrXLHvM2HEoKCejpw,3
OoYwJANV9zD-_OA4Atu-gg,2
IB94L7whVPjcFLoCxhNfhw,3
TRVxECjXtoqqsM7PYUKmIA,4
DPZBuTuL7w5MVxsCEyQudQ,4
EHgGscaiJBghjZVT9hsBFw,2
E9quMjGRkDgRYh6SVTaHOw,2
Z2L0j0MZ9m0IwaWmcvnxGQ,2
2Ne7F6TMuUdRUGhyjj7abg,3
zUgDrRtGvK5ZTFlHCsTHwA,5
g5l4vrFN03ob_zDDztDDjA,1
y45zdBlXT0Mr0gEfYOzXlw,5
nhOCUUgFa1izAiWVKAxhCQ,5
5idlmsT1O86_ywGJtqot5w,1
-8QlV3b_9H4BAh6LgMIr1g,4
puQ2WGO0L2KvKqNQCJYZRw,5
0xfVubbU3z8O2NcuEYSQNg,5
szhHLNACFt74BtdSY3mDeg,5
rf7Y2pBQOgQtf2UsJjQSug,4
dqUihMM3SFPJ9GE-3bAlpQ,5
vJvEKFtQ8Am95tWEkiwOGA,5
0TBTV3q6QXCn9vNhy3Xi2w,4
ELUUibdDcrZHyvE-e-QsVw,4
zT45hBptOygpgCddHZRsjA,5
T1tvWywCdTv8YiK-r_roLw,5
tWiFat101ID5w_wgAPMXhA,5
0TBTV3q6QXCn9vNhy3Xi2w,5
sNBaDJM4Khm1BbrBRyrMVQ,4
IRpZS7EmmBeSM7oBnDd5iw,5
qUMPCi_h3mkrmCBUhXP4qw,4
GIhzzb9tjqLCYdNP_k3-dQ,5
pP71Ir_U2uKU10f4vwA7tA,5
tsSJtuCbAGIYo01rUoygtw,5
AfN3Z1U6QPEgAb5F2CQm8w,5
-IZvuqxekWEvJqDw308daQ,1
PRbIMseOwPCCRv5C4SfTDQ,1
IK1XaujWC-znIGaVE0tbBA,1
wopyolJM2hOAt3dPRmahNA,2
gONNfEoNaRLNtgaAcxwsLQ,4
tWiFat101ID5w_wgAPMXhA,5
2VdCHCPFzow7zcBSaPMbKA,4
6gFcUhaYdinTbIhO2pcvdg,1
TT4XW2WMG0PNyUIFBIINuA,5
tPaweigPsXacvQT8daYT4g,5
bEEIrHfXCiqCix6zG5IRqA,5
UBj-25LU5dxJ9meb-TPc9w,5
GIhzzb9tjqLCYdNP_k3-dQ,4
LRnzpnNQWwpN3Bu24W53CA,5
fQclKmk5G2_g98cDNPvj0g,1
BTCyGInJYzRTQVBhZvC9qw,1
fgpqBO-7oF49LzIuNDT5_g,5
VtmNIqIxPNiOcp9J5e4xqw,2
RN0PTeMSF_eaeXN6VV7RwA,3
CRVtzesMuwHK-phmS_ojaA,4
HjXI6lKGPVNQ8dYJPtaOCg,5
hRL_qCrcu9UL773su0QabQ,3
4K5NUsinIgtq-yuxdp2HdA,5
4fbH3Yr1D5r5-QD-HReDlg,5
B5Ik1CENjyUnmb3hGotsuA,5
v8QuF4YX9Bb-qEtKLVPrmA,1
kXs6bmFzB6s_BBVkx_2VEA,5
5J1SoLkAM2zAOKqrRB7rCQ,5
wa8QgXQu1ZxwPgdRl9lYlg,5
fTQra2F9uRDzgDWTaVe1yg,4
QuybD_bJcAB2CHcpTfREYg,5
XvTBQotmJpVPjPNaMM7qLA,4
ZHQU79PMUGCX0fEoyCcWlw,4
vhIJ91MDgUuk4Cr9Kpj1Nw,1
utR8Ei5_c2CRAIffpYtdZQ,5
fSJFRzOF92gBuJ2ePitCEQ,4
OD09pm-MzynigAvD5KoGPA,4
366FaRQ1MWEHBhaEKTcriQ,5
nDR44qJoC2NZwhy0RcIS_w,5
xMJc28b9WxFZVedLzrNhvQ,5
Y8tLwAVO1thFRjVgt0TZ0A,1
366FaRQ1MWEHBhaEKTcriQ,5
-8QlV3b_9H4BAh6LgMIr1g,5
Ec8fKdO0oxZNOCeG2ThwpQ,5
hw_KHdAfqpj2_rtomBlmxg,1
-tcJmqzfaeEnpFMAelB7bA,3
X167A2IScyfPY8B8UBb34g,5
bkapAjFTCxa8gEV51cI6ng,5
LWvrTFkCSLPGldJqccGHhQ,5
ZDoqO7cSDoWGNi-8OV2-Ew,1
Yz7rfHjytl6Yn4_PiK2HsQ,5
dEi4_bO8ydNHgcRNKV8q6g,5
fDDL7yxkCs1qniw0PzVT1Q,5
C2XhRIxtylJO1XfC54f6oQ,4
HjXI6lKGPVNQ8dYJPtaOCg,2
wl0QZqAzr1DelslQ02JGCQ,5
OoYwJANV9zD-_OA4Atu-gg,1
1wiv2BvvauMj8hS16UuEYw,1
scKBZXRbjbUOUX2prVrWVQ,4
vXE5FtU4RXUemkjXYjUXWA,5
R9osrGLOriBmKbYwXpWvdQ,5
HFyMS_9yLaYN7GIcXzcboA,1
1UweGrt6mgiTCfsmLMiUxg,3
_TfOkj6pt11O3ZwCv27MvQ,5
AfN3Z1U6QPEgAb5F2CQm8w,5
yVLbAdSQQURBNWsJIxzmfw,2
wkqoo1p4XrEJv_VzNQiZAA,5
tWiFat101ID5w_wgAPMXhA,5
kj1p6NwUGROOoqNySf0I1Q,5
Yoc9_4sv6AT1AIohPPiGbA,3
yet0Pww_ouW49T7V41ecSw,3
pApEPv1-ApXee4GYYMB5AQ,5
x_SK4kvfWdCDDBmA_ErxqA,5
hAioxEk3WU-SzlqIM4TI7w,3
EuPaczO6rMpDMrn-GtE_eA,5
wl0QZqAzr1DelslQ02JGCQ,4
W9NUdpRX7gLXHLM2-NeKeA,3
WBxR9IC6E9-4szNzq7_Y3Q,5
hRL_qCrcu9UL773su0QabQ,3
JR2ma-JU1CO_xVD_p5-RPw,3
068SDTbi41-7CkR-r2guiA,1
azjE04y7QcqmpnJH2ldDZQ,1
LIIBIP8HedzuM3Ym5Pcvyg,5
Zrn5WtnkH2QXfHKd5Loomw,1
_UfEWbhEphABjkDHCbqe4w,5
SOwXfqwUr6NWmbBS0tx_GA,5
vBV5IbpTgUKuu2HlneE2NA,5
366FaRQ1MWEHBhaEKTcriQ,5
AJ8DDFm6QaihAPZI3wFBHw,2
7ktiaN-J40HFwznCMpOjDw,5
Ly_z24Lvt5592TDSMQ0KHQ,5
DEF5yv_BfLzmzPKwySb23w,4
bRaszmMXirJWLdK2N0q3UA,5
HJLiVxuvtN0n73BASSZKoQ,5
5ypkaiDcybqchiuviIes3g,2
Wg8MoazR1yW9xbAr2jR8Nw,5
5SJIUeayoebPjCaSasfWZA,5
hRL_qCrcu9UL773su0QabQ,3
SurnOSM2bVVN4-Js3G23RQ,5
WWqdy9PKOSyhLgHIGaNFrA,2
Se9dkAqNfBoOoAbKT0LEsg,1
Tp5bR1WX1C8g74rYRR_AIQ,5
9SFLWjb1wmEPJED6EDYUkA,1
XUwYk6EAIdh3pNPgWsdiEA,2
zT45hBptOygpgCddHZRsjA,5
rxb_aoT1B0pHvzcV685QFA,5
6W20fKnjqPTSU2irnSVmSQ,4
sZf_KrF9ZLC7z4jiLGgVOw,4
uKKNw68mZZaa1jcyszEbyA,5
YBH3_70G7a7O80FR5d6ZTQ,5
2oZnvLm6SEYDv_lBvFW1Zg,5
GUVfoORQiLODnXGVIEn7yg,5
sArY4vj_AtHLZoKHscD4ew,5
GqHbCfeLISeke9boLt7zyw,5
JclZSwGl5SEvwPd-4RszPQ,5
vhIJ91MDgUuk4Cr9Kpj1Nw,1
EPl7JxQTLmXbk9GdWeXgVA,5
8l9IhlS1FY0zdh091UC3Kw,5
XpnkPS-56dYTdjwC8RRLuw,2
vK1_qKEG7zHvjiTOsN0CRg,4
x9p1WdRz7FSRy0Q38PiGlA,2
hH36Av7cncv499KS3kjcXg,5
eUw1rm2UBbpMQ3Vi5okzPg,1
qPc_J2M56_hBHvqpncNVfQ,5
Oh66jkE6zCIIBDSEBwz0Cw,5
UY13CTgUqriT-fMxT2APLw,4
ZXcKHmf-QxjYq2zVqN5UYg,5
-s_U95xEEmJu5GK-srqpUA,5
4uZkUUbl6dr_bjmS2QNnbA,5
pApEPv1-ApXee4GYYMB5AQ,5
-8QlV3b_9H4BAh6LgMIr1g,5
-tcJmqzfaeEnpFMAelB7bA,4
zsq3pzBUTf8QZAChHN2urQ,5
YYF4OrDT4GYQ9zLxmXdYKw,5
hI6xuH392R9zfTeQe3cO3Q,5
l8X3I6h4EdDR-Fv_KV8joA,5
6t7mlTVjDA9fhuFAZmVzAQ,4
l9B72QwKjUhEA-pLumCa5w,4
qOd7QUh-sIB7zN7RbP1-qw,4
9opBpj_d1TCv_J41dAUhBw,4
Wdz6G6q7WeTaJ8m-YtsSdg,1
2GmGT-7QjowR1ihup3FbVA,5
H94fBucKEuNKsjbSy7WODg,5
n2unS6CwXs2WeGbT7Cyv9w,5
0pMsVlUu_MbFqmvbA8F79Q,5
4DtjA7EoxUSyWiXEuElPVA,4
WWqdy9PKOSyhLgHIGaNFrA,1
hIgGkG1JnHX4xmVuOgegDw,4
N1kWsUy-JO9YnYeHNDc-cw,5
V_2-bxKWfVkOrO9ym7rMjg,5
5SJIUeayoebPjCaSasfWZA,5
AbnpKkW0mpv34jtRps4C0A,5
wl0QZqAzr1DelslQ02JGCQ,4
O3PiNOj1vv5dCCywdw3_og,1
jqgdPl6C5TMic5001TCY3Q,5
UY13CTgUqriT-fMxT2APLw,5
SWhHaWFuijy_KDs0zVCJog,3
3genf54wZ38pMyax6TRevQ,5
DaVnpKqjOaYNHQ1UYOpqow,5
XXvZBIHoJBU5d6-a-oyMWQ,5
hmYnzs8-aHbltaOOGDgmbA,2
e4h-sBBD70pn1RuAv_Q61w,4
ZARxy5Orzk9Ocay0IkU_-Q,4
eVUmrTEqZeTKLdCS0Xf5tQ,3
AT11KKh8xkmz2sRLZpzIxw,5
ioY-a1TntpsAGJAG5_1Zyw,2
v_FSmMbFHbsJS8G-fqx6Sg,5
uO81UPtXJK9L0s1rOkwMjQ,1
KXGkJy-s9W1re2sXqSqoiA,1
SurnOSM2bVVN4-Js3G23RQ,1
0FgFNbsWQs2kYuYaWHSIYw,5
AfN3Z1U6QPEgAb5F2CQm8w,3
IWOQNyRqWrnqQA5K49eK5g,5
aqMfCbFNeWn1a4Evds83fg,4
FN6tpn3KMTsrcGpDZzVezA,1
XGMpMJ94OyHmAYRVMdEnGQ,5
wjZMgmD-zljbJz8rBHzLqw,5
f-7sTbx8u7c9t1-r_Fdoow,5
ugLQ5AP7pSrCb0uMhS-UXg,2
fXqlzAM6PTXUGrU4y33LzQ,5
1uCoWygbmehTJP8Su_3QVA,1
J5daYIrc-WnihJ5H9lyJmQ,5
PQTtKaBK_WdvLm-zp4fQ1g,5
O_cvS8uAocco3R3Pg9np-g,5
Zt4ljpwfmBufatNM1zPNcQ,5
n1AWiP49A5ROroNnbtm0ow,4
DKusRJUxgsye1cdrlGgQOg,5
Nh5gWjOzKQOb8kSq48uaoA,5
ILZfAtetYvpp0r0Xs8SoHQ,3
UJb1PrUWDFfuzwUPc1pP4Q,4
SurnOSM2bVVN4-Js3G23RQ,3
lWjA_Cv3H-yD8akIXLpt8A,2
ndQTAJzhhkrl1i5ToEGSZw,5
jns_WfCyWfMSQOOxEfo5_g,5
mQiBgd-9GzQUTmqzfKdPfg,5
GIhzzb9tjqLCYdNP_k3-dQ,5
lamNK6ivdxNxlCnLu_uqBw,5
aVkVDJ01OgvNwhlCUz_bng,2
tL9003ETHUAcHF-eaDQd1Q,1
iBihgoxc6Ot7m2D4D3z0QA,3
4xkjmpgUNJdwQo8FKIYp6Q,3
XvTBQotmJpVPjPNaMM7qLA,5
hq17ShjPKHnGn5DGnHrsXw,4
XXQEEaYFhW_RAMd3WzGmjw,1
2rLuOMi6Q6zzqUU8ltreSA,5
LIIBIP8HedzuM3Ym5Pcvyg,5
AfN3Z1U6QPEgAb5F2CQm8w,5
D6RDpCS1lfgZdPuLHlpsHA,1
aoRj9T9roxt7K_Pgqvln3A,5
qBvBYX-9HMbZvMB8x5JSzw,5
w4CqCGPubjKRpNsBsW7W9g,4
nW4UcZHFbmKgTTkmN1vx5A,5
PRbIMseOwPCCRv5C4SfTDQ,5
AfN3Z1U6QPEgAb5F2CQm8w,4
W9NUdpRX7gLXHLM2-NeKeA,3
oGlIOWdOcAkq4_8IShjQgA,5
429gUSGErbzig8xgf_LB4w,5
LjTK9yifZBHgj2HZn8Znww,1
zmpH9eQnahsW702YPVUzpQ,5
oFseXpQzaAE3_Fco0fsMDQ,1
U2W22Vy1oSs4G7W-2vdQ4w,4
-8QlV3b_9H4BAh6LgMIr1g,5
K3A2k19HhFwh00u7jAvIsQ,1
XvTBQotmJpVPjPNaMM7qLA,5
jk5q1HemVf7ryFObf1pDmw,1
uKKNw68mZZaa1jcyszEbyA,5
FQlaetp-MdewsWwt6iby8Q,5
qOd7QUh-sIB7zN7RbP1-qw,5
vK1_qKEG7zHvjiTOsN0CRg,5
iRCgRxw33qEg4GlKcFpKvQ,1
3KFWuiz8lla9SospgQn6Yg,5
oSxApRzEpA9lvue52ZSecQ,5
riM-pBsdqRRVXtAVbLfsxQ,4
p_xIP8gXFhAVCjftc3l9dA,5
kC724vu3KdP_6QqiqbNAog,5
i631pRlq0u29VvaMshW67A,2
Ti_ic3yDOlc_jeyBvf_MOg,5
t61eGISz7qMOxEe7o3vwEw,4
SnpFUqKG6ZjurXYq5wZU_g,5
-s_U95xEEmJu5GK-srqpUA,1
IUTU_8qM7M8j9A1TbmMjYA,3
SqL19z7A7LB91RkWWwWvnQ,5
wl0QZqAzr1DelslQ02JGCQ,5
krkgXOMQ4rUCkFn43gvnSg,5
ZMp18tQQTjloj0pKSdENBw,4
na8sI8XoJSmPhiQ3MXsHSQ,4
ugLQ5AP7pSrCb0uMhS-UXg,5
6t7mlTVjDA9fhuFAZmVzAQ,5
NxjUiGBNgyDErKXnmQ3s3w,5
NN5WoxeBHCwyfeopeS9hJw,5
VGBSw_36OQLh1b9SwUyW1g,1
yet0Pww_ouW49T7V41ecSw,5
lOW5kH6nHVOYfmoAfpWvHw,2
aiX_WP7NKPTdF9CfI-M-wg,5
Dz5NDfPpXcID1qJbEfre4g,5
_uMRu3765QYo0Qg1z1LKqw,5
4jm-et6RMcjOkmrC_IcuCg,3
H94fBucKEuNKsjbSy7WODg,3
3JnO3AEqRD8DbXkWP-gTFw,1
Ssk38csnsCmFpdewUxxVZQ,5
a_F_cD6n4UXT-jIo7kqAlg,1
7jhZtZjKc-uKOWsC8z7r3Q,5
fckUjXz1GKpafT4x7-MVJA,1
614VPl1kNHVG3Cc98w585Q,5
5FIOXmUE3qMviX9GafGH-Q,5
pVm4vDDX6lhQKROqOox15g,4
tamr4J75GguGhF1hm1wEaA,1
5EIJCSrXLHvM2HEoKCejpw,2
E_eIph8IT10Uo06ZdWwoUw,3
euhSHOJzcYrff3B6F-okkw,5
TT4XW2WMG0PNyUIFBIINuA,2
GIhzzb9tjqLCYdNP_k3-dQ,4
BTf8sELl1TjovRc0f-tgJg,3
Mul_BVwcnhqmp2h_7QFepQ,5
RbFLWFg6TQpq0kKhAr6B7Q,1
PRbIMseOwPCCRv5C4SfTDQ,2
DTvcpHf2gGKgSujUVXA7sA,3
VfX7rhtX03yNg56ISz8gVQ,2
Q3G58vv1ClvH4re9QBsVgQ,4
Jc2X0JqdBupkOzTPZtbcWA,4
jiOREht1_iH8BPDBe9kerw,5
XvTBQotmJpVPjPNaMM7qLA,3
o56LV-WnalGB0URVvoOh4A,4
zT45hBptOygpgCddHZRsjA,5
KMYLwjpx6cjanynnc4mJvw,2
8MLkBZY6whYC0rpGIfmqbg,2
L9qDnDHSnINNjePwrJz-uQ,3
IM5dPxctFkpQDkwYyHQx6Q,4
jk5q1HemVf7ryFObf1pDmw,4
_5BaYz2A3l2SJvA9Hv6POQ,4
DV9hrCAKTx9D932ZOd8t8Q,3
3jllr8N45pz05Ygaw5ojrg,4
KKRG0UUeGwaYxzi6Hg86TA,5
LxNoSrtJYB7HvP5I-8p-Ow,3
DVaTciFGcCXLHTufHZM4_A,4
sArY4vj_AtHLZoKHscD4ew,3
W4LRU508M_TRjShk8lqVyw,4
8F-CalsRSKiPjjsx8ql8Lg,4
r8hVqm9DeasZ0Bf2KMhbeg,3
dEq4Yj50tWOSzxqXloahsw,4
ogWjp5Ys4fQoDUOU9r7kAA,4
ZUz_qc4z8bTOGUoa644eQQ,3
jlbP9Yd0AQP8OlcsFkZ4hQ,4
YYZGRUCevWS41VZFxp4rrA,4
VcDKXH8PsnrccsotD60e9g,3
awPIH7K4WA5BKJfiQlZcow,3
T-0707ku9Ovt-Y8fLA2TrA,4
jbwyl98wXrEKDkgFz2PiwQ,4
n43SvzsYHO_4UTC_QwrZKA,4
uO81UPtXJK9L0s1rOkwMjQ,4
AbnpKkW0mpv34jtRps4C0A,5
Mul_BVwcnhqmp2h_7QFepQ,3
ckbxCijGN-zUK_QmCPoGcQ,4
2ktKjN5z8EcqmUv6EDiDgA,4
riM-pBsdqRRVXtAVbLfsxQ,4
ZhjU0FkCIaG43F83TwSN8w,3
_9SDJqTh8z0t3WZmVvbnYA,3
4fbH3Yr1D5r5-QD-HReDlg,5
V7DO6iLsHZnR7qS-FZMj6w,4
YZGAUc8CaWWc6ICSfeecoA,4
iikAHVLZrZn7Zy1aEPD25A,3
AtSEe-B2mFmLFHBf4PLTrw,4
Es9EveyTloWGdgV0XFzDNQ,5
-cBQKodqi77Q0vk-9iDvQA,3
tWiFat101ID5w_wgAPMXhA,4
K3A2k19HhFwh00u7jAvIsQ,5
0jyyijQ1EsVMMHB2x_GJyA,5
Ffzhzidm9OesdEzR-MLuwg,4
OAWBoum2byFC-GfARO2bfQ,3
krAgdtJ-2CcNGpuwKCbt9A,4
ZvtELJTUOh0yRrPxyyiakQ,5
VJz2DcvX47i-wqlQ0mQEzQ,3
lx_HJMFpKEZW-e9_-LyuQg,4
3wGsvZj5-_YtM-4D4JndDQ,4
YmOWkved7K8q3eXgf4NNnA,5
fE9SP84G6TZrv36FLbCy7w,4
QuybD_bJcAB2CHcpTfREYg,5
bZ3-_GQZkHv5YI_zzqLNWA,5
fBxDUu5ftmNHbbX5qD_FcA,3
ILZfAtetYvpp0r0Xs8SoHQ,1
momjERcb6G6ienrfPuNArw,4
AUhevEi21Aqu-ISgaTcv6g,4
tklfNgU6O12PyN6Ss8r8nQ,5
fKRKE4XQzOCgddSSQAESTQ,5
fE9SP84G6TZrv36FLbCy7w,5
pwIRcdI4fqIryZ5UEobzDA,5
LRnzpnNQWwpN3Bu24W53CA,5
WCE7YEBV_jOk-KaIEndrGg,4
aLMPefURoeWLDThyik_f6w,1
3IVCHZaMILY5LZMi-tpCJw,5
0k_Ax1rXz2lq6p2OThlOUQ,5
xhBEkI7MfrW1RZxfDAI7SQ,1
4K5NUsinIgtq-yuxdp2HdA,4
HutsUcVbARYK_ye7lGtKhg,1
JYQlHeAyVLmxdQfxDD4kFA,5
JBZzE2ZJe7l0iEwQLjCJzw,5
vGRgynaquP7CNZIxNYmYrw,5
NXU5CcXh2y0Ns5OJQ2wkgg,1
tL9003ETHUAcHF-eaDQd1Q,5
I3SNxHwSCuIrUMzCZJy0bQ,5
K3A2k19HhFwh00u7jAvIsQ,5
8B1TIuaqhaZ7QMEhDUu-Gg,5
CoHa0hNT2hsL8RrbocYJdw,5
Wrd9LAbc8IOoAS5H6uw9sw,5
D3ehpx1uKG5aLuaJgztYDg,5
-KsER702IEQF7QOXANuAIg,5
2lYMhZL2oHUpOQ2KjR5aJQ,1
SnpFUqKG6ZjurXYq5wZU_g,5
uHL42yafZRYWHfQ2uaS2uQ,1
ocLr5R3t3jk5fu2ITqOnLw,5
JKEIo6UuQBoshtaBgk6FxQ,2
1C0dvufJgfKrDFfdsxai4g,1
4fbH3Yr1D5r5-QD-HReDlg,3
ACb637NG7EnswRs8U_BX_w,1
5EIJCSrXLHvM2HEoKCejpw,4
gVEJPnEuy3wf0EA5OJEXGw,5
UBQRhqRMW4Sk7kSZvZ1iAQ,4
3vta1BSPwdSulcCFMpBjDw,4
RN0PTeMSF_eaeXN6VV7RwA,1
sahppzQJ0HtvMC7L8ILTVg,5
