BUSINESS_ID,STARS
pdr6U7qSa9jIivVy_glF-w,1
pApEPv1-ApXee4GYYMB5AQ,5
Mul_BVwcnhqmp2h_7QFepQ,4
OicSihRji2HmUlv7_4YEBg,5
UUEipaG_KEtLc9YqgZxY7Q,3
-8QlV3b_9H4BAh6LgMIr1g,5
vK1_qKEG7zHvjiTOsN0CRg,5
3wGsvZj5-_YtM-4D4JndDQ,5
QYIhMNwxXejDoCr-F1BxDg,4
JzOp695tclcNCNMuBl7oxA,2
TRVxECjXtoqqsM7PYUKmIA,1
JzOp695tclcNCNMuBl7oxA,3
tduDcM1hWHPeyQ9SRPTQmQ,1
p4KtWurOF5MgWipav08Jpg,5
QNraL-gIxGAeXY2bNqTDdQ,5
jhnyhUR9so9OMc0ngrQIZw,5
BAPEDmIhR7V-LNNvWpJcHw,5
U6P56MjLrraN0JBNvOjxaA,4
nW4UcZHFbmKgTTkmN1vx5A,5
momjERcb6G6ienrfPuNArw,2
5FIOXmUE3qMviX9GafGH-Q,5
drbFGv7CoLDH2OheDUwUQA,1
Jzth-y32SyvOhJNgbIPTqQ,4
Xwf022IffmZPq6V25iomDg,5
WfXBS8eJP4GGXVTCIIbnkQ,1
GdPWJo3z4ySEXpF7Wkn3FA,5
ACb637NG7EnswRs8U_BX_w,1
Mul_BVwcnhqmp2h_7QFepQ,4
JzOp695tclcNCNMuBl7oxA,5
wl0QZqAzr1DelslQ02JGCQ,4
1wiv2BvvauMj8hS16UuEYw,5
OoKNxTMu5YAaNgQKQ4SrzA,5
AfN3Z1U6QPEgAb5F2CQm8w,3
MnacJ69mthATr8bwImvdTQ,5
QYIhMNwxXejDoCr-F1BxDg,5
KfxPrJ5PzgFRm2XltnbBLQ,1
sNBaDJM4Khm1BbrBRyrMVQ,5
qw4tcaoZqWSl-jSoCRZzOw,4
FtLibezRe7HsT13BLpR-Dg,4
TT4XW2WMG0PNyUIFBIINuA,2
Rj3wnYT1QAxpJlRT5mMc-g,3
8F-CalsRSKiPjjsx8ql8Lg,3
pdr6U7qSa9jIivVy_glF-w,4
-krioyG0QCtBH81hU56Ghw,1
NEfnmr0PfdRlVFmo2GRSgQ,4
21fK0m8sQFbRQv3RlskE2w,4
xxo0GsAFxQzUGStmCG6jWw,4
Nm-45TlwfszqbJtaIalbtw,3
9XSF1vFyteVhj9sbD2DEAg,5
riM-pBsdqRRVXtAVbLfsxQ,2
U6P56MjLrraN0JBNvOjxaA,4
3NB6yq9cCJbaWYP_u7C_SQ,1
SqL19z7A7LB91RkWWwWvnQ,4
TgmATA24L3CTDn98c24RAQ,2
upaurO0GyyWqb2o8IKNeNw,1
K3A2k19HhFwh00u7jAvIsQ,1
Rj3wnYT1QAxpJlRT5mMc-g,2
0TBTV3q6QXCn9vNhy3Xi2w,1
NUhHkT1wfXsTLxt_tWwVXw,3
Jzth-y32SyvOhJNgbIPTqQ,4
l9B72QwKjUhEA-pLumCa5w,2
-s_U95xEEmJu5GK-srqpUA,2
U2W22Vy1oSs4G7W-2vdQ4w,1
UZ34XAw1GJ3chCOuKL69Mg,5
_9W8i0ZLcz8oCsjQIc3_Ww,3
QYIhMNwxXejDoCr-F1BxDg,4
t53w4JlkxTau-G-TzhSWog,4
t61eGISz7qMOxEe7o3vwEw,4
gDOuHjntsN37XEjROoQ2Aw,5
366FaRQ1MWEHBhaEKTcriQ,4
lm9gDpvhJcZ-m2Y0feYtkA,1
g9oCVqOhR4vg7yvtDaEIkA,4
Hr5h_LG9TMBLlFz_Oici0A,4
NXU5CcXh2y0Ns5OJQ2wkgg,5
93kdIq8Ao3KJgXWiuD4ZIw,4
5GoBfhIyEN-BMzVjO5QLeA,4
XvTBQotmJpVPjPNaMM7qLA,5
JhEtJbGjAqKDHCZ11i3qoQ,5
h-Oq86DZfZad9kKXe8m7Lg,5
vU8-ATy2-MASm-bQXdhRaw,4
6XoPAnDoqujoY6FHYc6lPA,5
03Nlnwr1h-0CH4Ak_CQGyw,4
EhFpswgt9ifFzGOGE3Cpcg,5
3KFWuiz8lla9SospgQn6Yg,5
v8QuF4YX9Bb-qEtKLVPrmA,4
LEYZb8jiD36RQTElxy0YrQ,4
zUgDrRtGvK5ZTFlHCsTHwA,4
j-SSlq3__BQr3H7lAyVvkw,5
TxaUpMtBLqXBe8wIJ4x6oQ,5
YmOWkved7K8q3eXgf4NNnA,5
8F-CalsRSKiPjjsx8ql8Lg,4
gp9ZESRRNLqWfgJtEzPThA,3
Z890syqhhoShqFnIyIu9EA,4
eDw3UUcM_T20WrsKldracw,4
4epAjbpoXbERNSileO0Vlg,4
DPZBuTuL7w5MVxsCEyQudQ,4
ZUyWD8Rs_JY_yzw-t6VTBg,4
riM-pBsdqRRVXtAVbLfsxQ,5
22so15K1aqikL9FHt37CSQ,4
dSEcQPPUlATxZf5pvN_t5Q,4
AZQKMMvX9m1-uTdLPMzK3g,2
4fbH3Yr1D5r5-QD-HReDlg,4
wl0QZqAzr1DelslQ02JGCQ,5
JwyH48vqADWY6HieOMDxgQ,4
2GmGT-7QjowR1ihup3FbVA,5
CRVtzesMuwHK-phmS_ojaA,5
qgAZPDQStZP_Y5XTiQ6UqA,5
IodEvSRPqtsrGcDIcCADAw,1
ggZ5fXzWm_oKFMAHY4yAgA,5
-8QlV3b_9H4BAh6LgMIr1g,5
pHpU8lnnxMuPWRHOysuMIQ,4
bFfWZ4TEyejefj4yk41M5Q,5
OoYwJANV9zD-_OA4Atu-gg,4
SwjDIOUA3zFpHptkLe3KCQ,5
-8QlV3b_9H4BAh6LgMIr1g,5
n_xqf8Es-k2XBOneXfYGRg,5
eN8mkjt_q686hGKi-A9ceg,5
yeTKcKUlTq-W7EJ5hPkqbw,2
MAKG_gI_r0nlDvh8ciYrhQ,5
Jzth-y32SyvOhJNgbIPTqQ,5
PQTtKaBK_WdvLm-zp4fQ1g,5
I-VD-o4JDGSG5GHQ2EbrVA,2
momjERcb6G6ienrfPuNArw,5
4yIOZXIYJiQlkqW_MUtVgQ,5
tXUYqvRnA1m1nLxXT3Yv-g,1
TT4XW2WMG0PNyUIFBIINuA,3
ZMp18tQQTjloj0pKSdENBw,3
_XptUzewghAxa0_4R7br-Q,1
YmOWkved7K8q3eXgf4NNnA,4
Y_3wdqZUoi8qyW7ZugIQNw,2
gONNfEoNaRLNtgaAcxwsLQ,5
NxjUiGBNgyDErKXnmQ3s3w,5
vK1_qKEG7zHvjiTOsN0CRg,5
pApEPv1-ApXee4GYYMB5AQ,5
9gPQvgpJTIt0yaYbCUOnHA,4
KXGkJy-s9W1re2sXqSqoiA,2
EiGzKrJIwnwWwAlyvwjpSA,5
EVbEdWYLE9GDpVG97MGw-w,4
Uk9-e66y4oWIZ5u946iJiQ,2
ZHQU79PMUGCX0fEoyCcWlw,1
yet0Pww_ouW49T7V41ecSw,3
Jzth-y32SyvOhJNgbIPTqQ,1
rhKzcgMm8CDhu7RZz_XxqQ,5
EHC5DREBj5BxVElWQsUIew,5
Z0ukPkDOC7GqgS8xAMuI6Q,3
zfiSQ1dl3vTJ-og96eqXGA,4
py474pAs_QPjv2766jLBLw,4
Md_TTNUkO7U47b3cass4gw,4
uSuEv4Jh9BGViT-ZQ1xzBA,5
txoQAX_qwsValfjHWhWp_A,5
-cBQKodqi77Q0vk-9iDvQA,5
yIoMFpefEVax9hdVbWPnOQ,2
31fbLq_lHPVXB4dtj4pW8Q,5
_PIxbGyLZONKMI3MV8sR6w,4
sc3dzhgg_8S2WUSIj6qxzw,1
KjA9PdRnrh_NtN0rVxMGSA,5
nChi_8Gygb6NUMa_kg_tlQ,5
2GmGT-7QjowR1ihup3FbVA,5
EveFgxNoHkrs8ncSjkoINA,5
qz1W23W4HafC89WIC1DJhw,5
R9osrGLOriBmKbYwXpWvdQ,5
uIE9H0cz2AvxorEqy5cZ0w,1
PgpO8RswM-xOitG4PBNo1w,5
DEeGnshpgUOIOjhq_dd5Ug,2
IWOQNyRqWrnqQA5K49eK5g,3
wl0QZqAzr1DelslQ02JGCQ,5
WAWWO9PCDTDiXwkKdkw5yA,5
tZSZTtFf6Auf3ijfx8KrzQ,5
Cv3NIg9Ahl-x86riaalXSA,5
WA0S3SRTaqPZLb-KYk9u6Q,5
AtSEe-B2mFmLFHBf4PLTrw,3
EUg6vHQRLHRw39bmompHcw,4
m8Cbph-0tlMaYyXDwvKc3A,4
WPUf-Eo6PHxDNqPygahiUA,3
Sg9R6OwNBq5Zf-kjiVBxuw,1
Mul_BVwcnhqmp2h_7QFepQ,4
3vOWSanFt56CwRJOE9Kj_g,3
ydt5yifyYhF5s430llv_Hw,2
utoTa3Ngv_oSfB5TIMgN_Q,2
bhosqo-Q1xp67iLqrd1Rbw,2
NXU5CcXh2y0Ns5OJQ2wkgg,4
Yqrahz7JPKMoZUTE4LOINg,1
0U-1Wkl7y-wv39qM6WKL_w,4
V4eBX4KO_1jfWJP_EgnLAA,3
Nimxlt2BJQ_PuSFZ3iR10A,1
_BinpQSjqtEgycxQxKHIGg,1
zT45hBptOygpgCddHZRsjA,5
py474pAs_QPjv2766jLBLw,4
3k4IgQRkxpzhz2mKxR6fIg,1
IDnUMj44iEhBn8I9BBLQbw,3
CRVtzesMuwHK-phmS_ojaA,4
SFwOkS8pe25qpaSRZ_gGsA,3
bqMEml5HIFSMo4CPfjlG0A,4
Wiz6MLKtsiRBbt_MFCjaNw,2
Hg_BvWg5ywPD1hzUw3UWfQ,4
ioY-a1TntpsAGJAG5_1Zyw,1
JC9jPWS9IX6xfX_9MiU4Cg,5
somNslYhaw-amdfh2Ol6Qw,1
DPZBuTuL7w5MVxsCEyQudQ,1
P1du4TYLq4lvrwJzHt1pNw,1
d0z2wUeAuqB5eSpMQ4fC1w,1
aNSHsgyr2rt1LnYRtc6SPg,5
CQokoa1vN8j6OP7dyizJDw,5
TcQW4DNawqXGACLawaieyg,5
qVri-kxCnhQjXuU4cmhANA,2
mW97sJ9JVjs_REfp6XjRhQ,5
vK1_qKEG7zHvjiTOsN0CRg,4
Oq_xWfwt5uJj_GTdnxAMyg,5
JwWeolTHTWRDdbT0Zb6WLw,5
zG4sdiMWE7CZAsfrM4j6GA,5
OD09pm-MzynigAvD5KoGPA,5
UZfkeJXeypCOIwqTz0O52w,5
2m069BaxOm83GEJMuZatUw,5
p-9tfaYQrfz0FlvsOVDVUA,4
LXKVQdkTXW--JcB3ahZ9AQ,1
HkbNItNrnXlNo59M0YyoMg,4
ZUyWD8Rs_JY_yzw-t6VTBg,5
Mul_BVwcnhqmp2h_7QFepQ,4
CoHa0hNT2hsL8RrbocYJdw,4
dEq4Yj50tWOSzxqXloahsw,4
0pMsVlUu_MbFqmvbA8F79Q,2
bFfWZ4TEyejefj4yk41M5Q,3
txoQAX_qwsValfjHWhWp_A,4
HIzy8IRukyE_k4GRXJ3ViQ,5
4fbH3Yr1D5r5-QD-HReDlg,4
xxo0GsAFxQzUGStmCG6jWw,3
riM-pBsdqRRVXtAVbLfsxQ,2
5jxn3_C5rjBow-aiBqcQNg,1
ad0LjmuXhUGBxTSkve5LZA,5
YmOWkved7K8q3eXgf4NNnA,4
M0REssWReekYlXb7rjkH6A,5
DnmLAQuSSF6oSyNi3Dg4uQ,2
2yCau2HWo3Ta4L0RYBJSQg,5
SurnOSM2bVVN4-Js3G23RQ,2
gouIMkOjkmOvgkR1lcUM4g,1
R8YuiPjyuKZJ93mI9Vka9g,5
LqfTM00I_qAMKSinXh4PtQ,5
t53w4JlkxTau-G-TzhSWog,5
_MnVcS4TwnqjFT6pNb1MrA,4
KBfzlzBNUJn-MsgFf-MX2g,4
pHpU8lnnxMuPWRHOysuMIQ,5
AqYLbchnIxVSBdUJuLVdrA,5
vSnLt7ZJp-esmmzxLmiX3g,5
y13R5Bhd0x4CJk7f3IKhsA,5
Gw-ozqLSHoP3BQPKaiXJGg,5
BbGs3XK0x9NEImer3LQD3w,5
atAjzQ7CUw_wM-GNh8piSA,1
FsCujpVh9Za2Dl5MIYLCxA,5
ef3JvfbHxFWUXuM09NN-Sg,1
uu4lXoxQUFMXyVlhRtoU5w,5
G80M0Pvd8piLkzOvuJIY6w,5
fGVZqXadtkQa9CN6dR6crw,5
HgPMvJsTaX73S3cBNmIrkw,1
j8qHhuVSjfRPTnmzoCW9sQ,5
ACb637NG7EnswRs8U_BX_w,5
aVkVDJ01OgvNwhlCUz_bng,5
CRVtzesMuwHK-phmS_ojaA,5
T-0707ku9Ovt-Y8fLA2TrA,1
kd1dU6oCXpB6gMWKZgvmvg,5
ZvtELJTUOh0yRrPxyyiakQ,5
w4zb3G31oVVmJUfL86YZiQ,1
tvs4Ghov6ReD_3T0_CFBIg,5
Wnq5to0-jXyh0-_jRZ6VOQ,4
jaCOkWbIqNBO6JkEkh2Wcg,1
l_4c__U60fVeTe4IYZBR3w,5
hRL_qCrcu9UL773su0QabQ,5
n2HkJt3y4Uvwex5AT5IeRA,1
riM-pBsdqRRVXtAVbLfsxQ,1
yvwK4MO2qnSZE5ggYGyk1A,3
h8XdexOcJlfLOwXIDtyalg,3
CO_pozE8p0bmptoeVQQk4Q,5
5lZpyuWjC7L9uJfLfqIQ_w,5
3MdLnbpkvTcsKkMszUv_3g,5
GtCrKxpL_JSwXr2yxMLt5A,5
g4JypcIOoGejIncLl3OF1w,5
SwjDIOUA3zFpHptkLe3KCQ,2
KcbFFh7xfBLl2YeXQRhUNg,5
DPZBuTuL7w5MVxsCEyQudQ,4
CcTvk2-unBwmAZmU3PlKww,4
JzOp695tclcNCNMuBl7oxA,5
366FaRQ1MWEHBhaEKTcriQ,5
iBihgoxc6Ot7m2D4D3z0QA,5
PRbIMseOwPCCRv5C4SfTDQ,5
mexmHY_BsBQnrCcp_kQF4A,5
QS2kvdgJ-X2cUJrxBWgT7g,1
_MzJncLDDFC7-0QLt1KQcg,5
yet0Pww_ouW49T7V41ecSw,4
GdPWJo3z4ySEXpF7Wkn3FA,3
tGHUIqqlcBf4CEdX99tG8A,4
-s_U95xEEmJu5GK-srqpUA,1
Wrd9LAbc8IOoAS5H6uw9sw,1
ggUT83oyw7KQbB-o1IOuQQ,5
pyTreZlATxEx4emDPH5NtQ,5
U6P56MjLrraN0JBNvOjxaA,3
aXsmmtepl0JZNcl3pkXqww,4
5FIOXmUE3qMviX9GafGH-Q,3
0TBTV3q6QXCn9vNhy3Xi2w,4
yIoMFpefEVax9hdVbWPnOQ,3
NxjUiGBNgyDErKXnmQ3s3w,5
bilj5I2GPCE-bIid9P2XdA,2
JzOp695tclcNCNMuBl7oxA,5
Yoc9_4sv6AT1AIohPPiGbA,1
Md_TTNUkO7U47b3cass4gw,1
PlJMs0vV9rIS9jTjSPoKkA,1
Iqu-RwRA4XfwILKQLKQZew,5
tWiFat101ID5w_wgAPMXhA,4
P6c0lV9DeJ6ofntpTWyqhA,3
Ee3bI8VXPU2PGE_vJg3Pqg,1
-P8zE64sftc0tkg2hiQeqQ,5
qcIaV85ruI4owcfivYRT4Q,5
oVAySgyWYzzmvJpTJ8PO5Q,5
futvxFkM42RYxXr8ROogBQ,5
Wrd9LAbc8IOoAS5H6uw9sw,4
SurnOSM2bVVN4-Js3G23RQ,5
ZDoqO7cSDoWGNi-8OV2-Ew,1
O_cvS8uAocco3R3Pg9np-g,4
GdPWJo3z4ySEXpF7Wkn3FA,2
ZhjU0FkCIaG43F83TwSN8w,5
ePjHWTk1AzpYbuh4lFzhxg,4
YKcKWiqIhTzTnqOYWvq7aA,5
j-WyPKVDSn4WGX1YE5oy6A,5
zfiSQ1dl3vTJ-og96eqXGA,5
sc3dzhgg_8S2WUSIj6qxzw,5
ZQoS396XFu-CkViZnBef9Q,5
N-PAAZ7g_MsXIrUPHS9PYw,5
FsrTvW5RDAxfcOKsNk5t-Q,1
oXtNK3A31VrWb43gLnEPdA,5
PK_yJS579FjaNiCkGGa6iA,3
diAJlvbE8UrRQ9RN2nZ5Tw,3
iBihgoxc6Ot7m2D4D3z0QA,4
Rj3wnYT1QAxpJlRT5mMc-g,5
3KFWuiz8lla9SospgQn6Yg,4
iBihgoxc6Ot7m2D4D3z0QA,4
nW4UcZHFbmKgTTkmN1vx5A,5
aiX_WP7NKPTdF9CfI-M-wg,5
a1jkxammnO_xlIEvCJUn-Q,5
_M5ngf01IBY-v5LhluT-9w,1
5EIJCSrXLHvM2HEoKCejpw,3
YsLOVXOU4bxK_IAEZHZqLA,5
Zm2UxtBawR1oufodiW0tZw,5
EVbEdWYLE9GDpVG97MGw-w,3
AvC4DNDxs7XiET_RsiwMqw,5
EdmqizHq1G87882yRsqONw,5
WozFaG_gz9SpHFc8DA-xpQ,1
NlxSKTGm2khkYloVMoKlRw,5
biVQDp3K_vNP1eK5wGZOJg,5
v8QuF4YX9Bb-qEtKLVPrmA,4
zDyv4CoaYvAgQhgr1IK1sg,5
Alk4frpiwOJMHuW-b6f77g,5
jlbP9Yd0AQP8OlcsFkZ4hQ,5
t61eGISz7qMOxEe7o3vwEw,5
yet0Pww_ouW49T7V41ecSw,2
E_eIph8IT10Uo06ZdWwoUw,4
8B1TIuaqhaZ7QMEhDUu-Gg,1
JzOp695tclcNCNMuBl7oxA,5
kj1p6NwUGROOoqNySf0I1Q,4
tLCZdAt83gvD6Me_Vshu1w,5
CRVtzesMuwHK-phmS_ojaA,5
UBQRhqRMW4Sk7kSZvZ1iAQ,5
DjvpsmdtEvnyMk2vXxpc-w,4
u3wWkEDVva0coF_AmzK3lg,5
x8YplLfloOzGGL8vlkeILw,1
Uk9-e66y4oWIZ5u946iJiQ,2
2GmGT-7QjowR1ihup3FbVA,5
614VPl1kNHVG3Cc98w585Q,5
c4lY3hHlf38c2Bxp9gDcDA,5
T-0707ku9Ovt-Y8fLA2TrA,2
6C_8Mh4lmLc_QEs3hHleBg,5
dDZqtA1me453GrMtpcpYOQ,5
21fK0m8sQFbRQv3RlskE2w,4
xxo0GsAFxQzUGStmCG6jWw,4
2GmGT-7QjowR1ihup3FbVA,5
d3C5QTYpZCdp2pV1Cq5G_g,4
riM-pBsdqRRVXtAVbLfsxQ,4
X1twjafYxMCpKt2MqvY5Tw,1
SWhHaWFuijy_KDs0zVCJog,4
KYdIiZInYh2aWZSMoc5N-Q,2
zT45hBptOygpgCddHZRsjA,5
bZP7Zzm3EGEUKcnVVqHweg,2
5FIOXmUE3qMviX9GafGH-Q,3
YmOWkved7K8q3eXgf4NNnA,2
3k4IgQRkxpzhz2mKxR6fIg,5
lC2hnEYBN_97HXDQnpGpZA,4
fE9SP84G6TZrv36FLbCy7w,3
DPZBuTuL7w5MVxsCEyQudQ,1
wa8QgXQu1ZxwPgdRl9lYlg,4
DF6kMTHYuKKME_00AinR-w,4
vU8-ATy2-MASm-bQXdhRaw,3
aiX_WP7NKPTdF9CfI-M-wg,4
UBQRhqRMW4Sk7kSZvZ1iAQ,4
9kjk05G50XWnmJQBz_wcnw,3
sahppzQJ0HtvMC7L8ILTVg,4
vBV5IbpTgUKuu2HlneE2NA,3
2q2gGuigGrCFmx3juLAVww,4
Y_3wdqZUoi8qyW7ZugIQNw,5
W2CzAePJakvARgoQuohbOA,5
NUhHkT1wfXsTLxt_tWwVXw,4
3vta1BSPwdSulcCFMpBjDw,3
AfN3Z1U6QPEgAb5F2CQm8w,4
SIVi2UQp1UT0lMIoqHP0QA,1
0TBTV3q6QXCn9vNhy3Xi2w,4
wa8QgXQu1ZxwPgdRl9lYlg,5
puQ2WGO0L2KvKqNQCJYZRw,4
OoYwJANV9zD-_OA4Atu-gg,3
v0YATh4rCiPlBpSyNmh3tQ,4
8F-CalsRSKiPjjsx8ql8Lg,2
LRnzpnNQWwpN3Bu24W53CA,5
ZvtELJTUOh0yRrPxyyiakQ,5
p-wnqIJkii8YWAFjEWRf8g,2
r1uDaWsmrbNO4CC2Pei9RA,2
AxluhyBhbxz0Ndfmi0GjwA,1
n43SvzsYHO_4UTC_QwrZKA,4
1XVAnB6BTCSlk89LW_jgfw,5
AZQKMMvX9m1-uTdLPMzK3g,5
VxYKVSpJOW9VanwWq9KDVg,5
YzLcxkQC33HdOEw5XKYjLA,5
-IZvuqxekWEvJqDw308daQ,2
diAJlvbE8UrRQ9RN2nZ5Tw,1
-xIrVu_7prj_0GDl1tds1w,4
2hoBLBsbAdfvFOz8q8OIjw,5
-xIrVu_7prj_0GDl1tds1w,5
uO81UPtXJK9L0s1rOkwMjQ,2
gVEJPnEuy3wf0EA5OJEXGw,5
CaF9FC8GEBfDDbptPgkgBw,1
-gcS8S7aiHTwYROMC5QP5A,5
gS95Lei8i0mXANdCz7Nhbg,5
yvwK4MO2qnSZE5ggYGyk1A,5
GZ1Kaj4Z2gRS2RsxsQf7aQ,1
SnpFUqKG6ZjurXYq5wZU_g,5
Dy8BVSkF2VfqGmjb-x56UQ,5
fDDL7yxkCs1qniw0PzVT1Q,5
Jzth-y32SyvOhJNgbIPTqQ,4
zG4sdiMWE7CZAsfrM4j6GA,5
NxjUiGBNgyDErKXnmQ3s3w,4
3KFWuiz8lla9SospgQn6Yg,3
rq2Xrp23vN_ur2zNIqGYPw,2
CO8MpD1bSkBPArXKBKkIfA,3
CRVtzesMuwHK-phmS_ojaA,4
BYQXVyuarIvLi32JzMLSVg,3
UY13CTgUqriT-fMxT2APLw,3
wl0QZqAzr1DelslQ02JGCQ,3
QNraL-gIxGAeXY2bNqTDdQ,3
JT7cr4C-_ZjjxilGXVrpIA,3
U6P56MjLrraN0JBNvOjxaA,3
Zm2UxtBawR1oufodiW0tZw,1
HJLiVxuvtN0n73BASSZKoQ,4
qgAZPDQStZP_Y5XTiQ6UqA,5
2GmGT-7QjowR1ihup3FbVA,4
t61eGISz7qMOxEe7o3vwEw,4
utoTa3Ngv_oSfB5TIMgN_Q,3
JzOp695tclcNCNMuBl7oxA,4
OoYwJANV9zD-_OA4Atu-gg,4
Mul_BVwcnhqmp2h_7QFepQ,5
T07NQ5miw4ktFJO3vsgAEw,5
RyJIi1IP0UQ5qGbwazgsIA,5
QuybD_bJcAB2CHcpTfREYg,5
kN6V5kQgB6rKzxom4e8pqA,1
BBt-H2kcXYGumD0Ey84hQw,5
C2XhRIxtylJO1XfC54f6oQ,2
O_cvS8uAocco3R3Pg9np-g,5
r8hVqm9DeasZ0Bf2KMhbeg,4
wXsccicHhEvNssIJhdmS2Q,5
SFwOkS8pe25qpaSRZ_gGsA,5
O6obMXRKCnLMygvm2fSp0w,1
u9va4ksYFYJe6FkXkHOo7Q,5
aVkVDJ01OgvNwhlCUz_bng,4
JzOp695tclcNCNMuBl7oxA,5
D3ehpx1uKG5aLuaJgztYDg,4
1SLJKRYPRifERga33AjK7Q,5
E_eIph8IT10Uo06ZdWwoUw,1
vI5AXBTPqTjmCsJHkMU7jg,5
P69sEJwyoUqjBXiqjkKwDA,5
T_s4IcIJf5ZHyy8zC28UGw,1
GzNbN1Y2OWVk_QJ1zLZbtg,5
7dtcBJH9qxtxx1PWnzT10A,5
PK_yJS579FjaNiCkGGa6iA,5
4uZkUUbl6dr_bjmS2QNnbA,5
qUMPCi_h3mkrmCBUhXP4qw,1
KMJs7cJjbTVtyv9LCBPjxA,2
_uMRu3765QYo0Qg1z1LKqw,5
PkOizWt7NQ4Cy7ggVRFWGw,4
wNry60kAR9YmowoBwqncbQ,1
uKKNw68mZZaa1jcyszEbyA,2
JBZzE2ZJe7l0iEwQLjCJzw,4
1UweGrt6mgiTCfsmLMiUxg,5
pdr6U7qSa9jIivVy_glF-w,4
GIhzzb9tjqLCYdNP_k3-dQ,3
JzOp695tclcNCNMuBl7oxA,4
ad0LjmuXhUGBxTSkve5LZA,5
eXQW4RvqM79-u3TOKlJe3Q,5
wha9cBvuyfLZRyCSJER1EQ,5
pvrWPRP9AENdjXcuPwMDwQ,5
mUAaF_2LyecIoTzbOPsewg,5
im5wDqyQOWVL_OEAB1vOXQ,5
L4w_1GqHW-JbtJBKr0y-mA,1
3JnO3AEqRD8DbXkWP-gTFw,4
2rLuOMi6Q6zzqUU8ltreSA,5
om7lh8keQs3hhQoNFEjuUw,5
QT4Ub4DlaDX52vdnKutD0A,5
3Ll-F55gm-tDXy3I37beJA,1
OoYwJANV9zD-_OA4Atu-gg,1
_BJdRw73rGb35ofd3ElTUA,5
Hr5h_LG9TMBLlFz_Oici0A,4
_zk9LLHk3QUEfaiLL_VfGQ,3
QBLl3bVLWZB4-jS-O_MKug,4
Mul_BVwcnhqmp2h_7QFepQ,4
Dqzkdf0sz8lm9AFjfsDmIw,4
M9fOuiesoUSaouOqNQ3U2w,3
1Z4_zSITNVQ_Bt027R0S1g,4
biVQDp3K_vNP1eK5wGZOJg,3
aVkVDJ01OgvNwhlCUz_bng,2
tIauOelAC3BZk_xhMoDBUg,4
kj1p6NwUGROOoqNySf0I1Q,5
NqlkeYitexkmyiS6LnWkCA,5
U6P56MjLrraN0JBNvOjxaA,4
QDJ0UYHK5lDWiniL-ALM-Q,5
0pMsVlUu_MbFqmvbA8F79Q,3
_uMRu3765QYo0Qg1z1LKqw,5
aqMfCbFNeWn1a4Evds83fg,5
v_tMfa0awn16PMCw7CFnkg,5
RiPmWd8i5SsihiAb0S6jdw,4
CQokoa1vN8j6OP7dyizJDw,1
g9oCVqOhR4vg7yvtDaEIkA,3
JlfjUgit5RjPxMR86Fd82g,5
N59Rkr_cUXJPYSjGOv4vBA,4
BaPKO2rV_uaOtRliKtaFcQ,4
W2CzAePJakvARgoQuohbOA,2
tamr4J75GguGhF1hm1wEaA,4
HW87OtI41rtPajSZ8qyHJw,4
dO2V9ut5x8Zx_XhYrNp4Ig,3
riM-pBsdqRRVXtAVbLfsxQ,5
m_-rq1_VDUJl2R5T5S6ZCA,5
ekdlaQSb1pngTU0GpU5zhA,5
xxo0GsAFxQzUGStmCG6jWw,2
doW7nAJX6PeH0Ig_mhJsGg,5
s1500k_u6yScouzQ-RUb6A,4