,BUSINESS_ID,STARS,val1,val2
1211,Jzth-y32SyvOhJNgbIPTqQ,1,20,100
1212,rhKzcgMm8CDhu7RZz_XxqQ,5,100,500
1213,EHC5DREBj5BxVElWQsUIew,5,100,500
1214,Z0ukPkDOC7GqgS8xAMuI6Q,3,60,300
1215,zfiSQ1dl3vTJ-og96eqXGA,4,80,400
1216,py474pAs_QPjv2766jLBLw,4,80,400
1217,Md_TTNUkO7U47b3cass4gw,4,80,400
1218,uSuEv4Jh9BGViT-ZQ1xzBA,5,100,500
1219,txoQAX_qwsValfjHWhWp_A,5,100,500
1220,-cBQKodqi77Q0vk-9iDvQA,5,100,500
1221,yIoMFpefEVax9hdVbWPnOQ,2,40,200
1222,31fbLq_lHPVXB4dtj4pW8Q,5,100,500
1223,_PIxbGyLZONKMI3MV8sR6w,4,80,400
1224,sc3dzhgg_8S2WUSIj6qxzw,1,20,100
1225,KjA9PdRnrh_NtN0rVxMGSA,5,100,500
1226,nChi_8Gygb6NUMa_kg_tlQ,5,100,500
1227,2GmGT-7QjowR1ihup3FbVA,5,100,500
1228,EveFgxNoHkrs8ncSjkoINA,5,100,500
1229,qz1W23W4HafC89WIC1DJhw,5,100,500
1230,R9osrGLOriBmKbYwXpWvdQ,5,100,500
1231,uIE9H0cz2AvxorEqy5cZ0w,1,20,100
1232,PgpO8RswM-xOitG4PBNo1w,5,100,500
1233,DEeGnshpgUOIOjhq_dd5Ug,2,40,200
1234,IWOQNyRqWrnqQA5K49eK5g,3,60,300
1235,wl0QZqAzr1DelslQ02JGCQ,5,100,500
1236,WAWWO9PCDTDiXwkKdkw5yA,5,100,500
1237,tZSZTtFf6Auf3ijfx8KrzQ,5,100,500
1238,Cv3NIg9Ahl-x86riaalXSA,5,100,500
1239,WA0S3SRTaqPZLb-KYk9u6Q,5,100,500
1240,AtSEe-B2mFmLFHBf4PLTrw,3,60,300
1241,EUg6vHQRLHRw39bmompHcw,4,80,400
1242,m8Cbph-0tlMaYyXDwvKc3A,4,80,400
1243,WPUf-Eo6PHxDNqPygahiUA,3,60,300
1244,Sg9R6OwNBq5Zf-kjiVBxuw,1,20,100
1245,Mul_BVwcnhqmp2h_7QFepQ,4,80,400
1246,3vOWSanFt56CwRJOE9Kj_g,3,60,300
1247,ydt5yifyYhF5s430llv_Hw,2,40,200
1248,utoTa3Ngv_oSfB5TIMgN_Q,2,40,200
1249,bhosqo-Q1xp67iLqrd1Rbw,2,40,200
1250,NXU5CcXh2y0Ns5OJQ2wkgg,4,80,400
1251,Yqrahz7JPKMoZUTE4LOINg,1,20,100
1252,0U-1Wkl7y-wv39qM6WKL_w,4,80,400
1253,V4eBX4KO_1jfWJP_EgnLAA,3,60,300
1254,Nimxlt2BJQ_PuSFZ3iR10A,1,20,100
1255,_BinpQSjqtEgycxQxKHIGg,1,20,100
1256,zT45hBptOygpgCddHZRsjA,5,100,500
1257,py474pAs_QPjv2766jLBLw,4,80,400
1258,3k4IgQRkxpzhz2mKxR6fIg,1,20,100
1259,IDnUMj44iEhBn8I9BBLQbw,3,60,300
1260,CRVtzesMuwHK-phmS_ojaA,4,80,400
1261,SFwOkS8pe25qpaSRZ_gGsA,3,60,300
1262,bqMEml5HIFSMo4CPfjlG0A,4,80,400
1263,Wiz6MLKtsiRBbt_MFCjaNw,2,40,200
1264,Hg_BvWg5ywPD1hzUw3UWfQ,4,80,400
1265,ioY-a1TntpsAGJAG5_1Zyw,1,20,100
1266,JC9jPWS9IX6xfX_9MiU4Cg,5,100,500
1267,somNslYhaw-amdfh2Ol6Qw,1,20,100
1268,DPZBuTuL7w5MVxsCEyQudQ,1,20,100
1269,P1du4TYLq4lvrwJzHt1pNw,1,20,100
1270,d0z2wUeAuqB5eSpMQ4fC1w,1,20,100
1271,aNSHsgyr2rt1LnYRtc6SPg,5,100,500
1272,CQokoa1vN8j6OP7dyizJDw,5,100,500
1273,TcQW4DNawqXGACLawaieyg,5,100,500
1274,qVri-kxCnhQjXuU4cmhANA,2,40,200
1275,mW97sJ9JVjs_REfp6XjRhQ,5,100,500
1276,vK1_qKEG7zHvjiTOsN0CRg,4,80,400
1277,Oq_xWfwt5uJj_GTdnxAMyg,5,100,500
1278,JwWeolTHTWRDdbT0Zb6WLw,5,100,500
1279,zG4sdiMWE7CZAsfrM4j6GA,5,100,500
1280,OD09pm-MzynigAvD5KoGPA,5,100,500
1281,UZfkeJXeypCOIwqTz0O52w,5,100,500
1282,2m069BaxOm83GEJMuZatUw,5,100,500
1283,p-9tfaYQrfz0FlvsOVDVUA,4,80,400
1284,LXKVQdkTXW--JcB3ahZ9AQ,1,20,100
1285,HkbNItNrnXlNo59M0YyoMg,4,80,400
1286,ZUyWD8Rs_JY_yzw-t6VTBg,5,100,500
1287,Mul_BVwcnhqmp2h_7QFepQ,4,80,400
1288,CoHa0hNT2hsL8RrbocYJdw,4,80,400
1289,dEq4Yj50tWOSzxqXloahsw,4,80,400
1290,0pMsVlUu_MbFqmvbA8F79Q,2,40,200
1291,bFfWZ4TEyejefj4yk41M5Q,3,60,300
1292,txoQAX_qwsValfjHWhWp_A,4,80,400
1293,HIzy8IRukyE_k4GRXJ3ViQ,5,100,500
1294,4fbH3Yr1D5r5-QD-HReDlg,4,80,400
1295,xxo0GsAFxQzUGStmCG6jWw,3,60,300
1296,riM-pBsdqRRVXtAVbLfsxQ,2,40,200
1297,5jxn3_C5rjBow-aiBqcQNg,1,20,100
1298,ad0LjmuXhUGBxTSkve5LZA,5,100,500
1299,YmOWkved7K8q3eXgf4NNnA,4,80,400
1300,M0REssWReekYlXb7rjkH6A,5,100,500
1301,DnmLAQuSSF6oSyNi3Dg4uQ,2,40,200
1302,2yCau2HWo3Ta4L0RYBJSQg,5,100,500
1303,SurnOSM2bVVN4-Js3G23RQ,2,40,200
1304,gouIMkOjkmOvgkR1lcUM4g,1,20,100
1305,R8YuiPjyuKZJ93mI9Vka9g,5,100,500
1306,LqfTM00I_qAMKSinXh4PtQ,5,100,500
1307,t53w4JlkxTau-G-TzhSWog,5,100,500
1308,_MnVcS4TwnqjFT6pNb1MrA,4,80,400
1309,KBfzlzBNUJn-MsgFf-MX2g,4,80,400
1310,pHpU8lnnxMuPWRHOysuMIQ,5,100,500
1311,AqYLbchnIxVSBdUJuLVdrA,5,100,500
1312,vSnLt7ZJp-esmmzxLmiX3g,5,100,500
1313,y13R5Bhd0x4CJk7f3IKhsA,5,100,500
1314,Gw-ozqLSHoP3BQPKaiXJGg,5,100,500
1315,BbGs3XK0x9NEImer3LQD3w,5,100,500
1316,atAjzQ7CUw_wM-GNh8piSA,1,20,100
1317,FsCujpVh9Za2Dl5MIYLCxA,5,100,500
1318,ef3JvfbHxFWUXuM09NN-Sg,1,20,100
1319,uu4lXoxQUFMXyVlhRtoU5w,5,100,500
1320,G80M0Pvd8piLkzOvuJIY6w,5,100,500
1321,fGVZqXadtkQa9CN6dR6crw,5,100,500
1322,HgPMvJsTaX73S3cBNmIrkw,1,20,100
1323,j8qHhuVSjfRPTnmzoCW9sQ,5,100,500
1324,ACb637NG7EnswRs8U_BX_w,5,100,500
1325,aVkVDJ01OgvNwhlCUz_bng,5,100,500
1326,CRVtzesMuwHK-phmS_ojaA,5,100,500
1327,T-0707ku9Ovt-Y8fLA2TrA,1,20,100
1328,kd1dU6oCXpB6gMWKZgvmvg,5,100,500
1329,ZvtELJTUOh0yRrPxyyiakQ,5,100,500
1330,w4zb3G31oVVmJUfL86YZiQ,1,20,100
1331,tvs4Ghov6ReD_3T0_CFBIg,5,100,500
1332,Wnq5to0-jXyh0-_jRZ6VOQ,4,80,400
1333,jaCOkWbIqNBO6JkEkh2Wcg,1,20,100
1334,l_4c__U60fVeTe4IYZBR3w,5,100,500
1335,hRL_qCrcu9UL773su0QabQ,5,100,500
1336,n2HkJt3y4Uvwex5AT5IeRA,1,20,100
1337,riM-pBsdqRRVXtAVbLfsxQ,1,20,100
1338,yvwK4MO2qnSZE5ggYGyk1A,3,60,300
1339,h8XdexOcJlfLOwXIDtyalg,3,60,300
1340,CO_pozE8p0bmptoeVQQk4Q,5,100,500
1341,5lZpyuWjC7L9uJfLfqIQ_w,5,100,500
1342,3MdLnbpkvTcsKkMszUv_3g,5,100,500
1343,GtCrKxpL_JSwXr2yxMLt5A,5,100,500
1344,g4JypcIOoGejIncLl3OF1w,5,100,500
1345,SwjDIOUA3zFpHptkLe3KCQ,2,40,200
1346,KcbFFh7xfBLl2YeXQRhUNg,5,100,500
1347,DPZBuTuL7w5MVxsCEyQudQ,4,80,400
1348,CcTvk2-unBwmAZmU3PlKww,4,80,400
1349,JzOp695tclcNCNMuBl7oxA,5,100,500
1350,366FaRQ1MWEHBhaEKTcriQ,5,100,500
1351,iBihgoxc6Ot7m2D4D3z0QA,5,100,500
1352,PRbIMseOwPCCRv5C4SfTDQ,5,100,500
1353,mexmHY_BsBQnrCcp_kQF4A,5,100,500
1354,QS2kvdgJ-X2cUJrxBWgT7g,1,20,100
1355,_MzJncLDDFC7-0QLt1KQcg,5,100,500
1356,yet0Pww_ouW49T7V41ecSw,4,80,400
1357,GdPWJo3z4ySEXpF7Wkn3FA,3,60,300
1358,tGHUIqqlcBf4CEdX99tG8A,4,80,400
1359,-s_U95xEEmJu5GK-srqpUA,1,20,100
1360,Wrd9LAbc8IOoAS5H6uw9sw,1,20,100
1361,ggUT83oyw7KQbB-o1IOuQQ,5,100,500
1362,pyTreZlATxEx4emDPH5NtQ,5,100,500
1363,U6P56MjLrraN0JBNvOjxaA,3,60,300
1364,aXsmmtepl0JZNcl3pkXqww,4,80,400
1365,5FIOXmUE3qMviX9GafGH-Q,3,60,300
1366,0TBTV3q6QXCn9vNhy3Xi2w,4,80,400
1367,yIoMFpefEVax9hdVbWPnOQ,3,60,300
1368,NxjUiGBNgyDErKXnmQ3s3w,5,100,500
1369,bilj5I2GPCE-bIid9P2XdA,2,40,200
1370,JzOp695tclcNCNMuBl7oxA,5,100,500
1371,Yoc9_4sv6AT1AIohPPiGbA,1,20,100
1372,Md_TTNUkO7U47b3cass4gw,1,20,100
1373,PlJMs0vV9rIS9jTjSPoKkA,1,20,100
1374,Iqu-RwRA4XfwILKQLKQZew,5,100,500
1375,tWiFat101ID5w_wgAPMXhA,4,80,400
1376,P6c0lV9DeJ6ofntpTWyqhA,3,60,300
1377,Ee3bI8VXPU2PGE_vJg3Pqg,1,20,100
1378,-P8zE64sftc0tkg2hiQeqQ,5,100,500
1379,qcIaV85ruI4owcfivYRT4Q,5,100,500
1380,oVAySgyWYzzmvJpTJ8PO5Q,5,100,500
1381,futvxFkM42RYxXr8ROogBQ,5,100,500
1382,Wrd9LAbc8IOoAS5H6uw9sw,4,80,400
1383,SurnOSM2bVVN4-Js3G23RQ,5,100,500
1384,ZDoqO7cSDoWGNi-8OV2-Ew,1,20,100
1385,O_cvS8uAocco3R3Pg9np-g,4,80,400
1386,GdPWJo3z4ySEXpF7Wkn3FA,2,40,200
1387,ZhjU0FkCIaG43F83TwSN8w,5,100,500
1388,ePjHWTk1AzpYbuh4lFzhxg,4,80,400
1389,YKcKWiqIhTzTnqOYWvq7aA,5,100,500
1390,j-WyPKVDSn4WGX1YE5oy6A,5,100,500
1391,zfiSQ1dl3vTJ-og96eqXGA,5,100,500
1392,sc3dzhgg_8S2WUSIj6qxzw,5,100,500
1393,ZQoS396XFu-CkViZnBef9Q,5,100,500
1394,N-PAAZ7g_MsXIrUPHS9PYw,5,100,500
1395,FsrTvW5RDAxfcOKsNk5t-Q,1,20,100
1396,oXtNK3A31VrWb43gLnEPdA,5,100,500
1397,PK_yJS579FjaNiCkGGa6iA,3,60,300
1398,diAJlvbE8UrRQ9RN2nZ5Tw,3,60,300
1399,iBihgoxc6Ot7m2D4D3z0QA,4,80,400
1400,Rj3wnYT1QAxpJlRT5mMc-g,5,100,500
1401,3KFWuiz8lla9SospgQn6Yg,4,80,400
1402,iBihgoxc6Ot7m2D4D3z0QA,4,80,400
1403,nW4UcZHFbmKgTTkmN1vx5A,5,100,500
1404,aiX_WP7NKPTdF9CfI-M-wg,5,100,500
1405,a1jkxammnO_xlIEvCJUn-Q,5,100,500
1406,_M5ngf01IBY-v5LhluT-9w,1,20,100
1407,5EIJCSrXLHvM2HEoKCejpw,3,60,300
1408,YsLOVXOU4bxK_IAEZHZqLA,5,100,500
1409,Zm2UxtBawR1oufodiW0tZw,5,100,500
1410,EVbEdWYLE9GDpVG97MGw-w,3,60,300
1411,AvC4DNDxs7XiET_RsiwMqw,5,100,500
1412,EdmqizHq1G87882yRsqONw,5,100,500
1413,WozFaG_gz9SpHFc8DA-xpQ,1,20,100
1414,NlxSKTGm2khkYloVMoKlRw,5,100,500
1415,biVQDp3K_vNP1eK5wGZOJg,5,100,500
1416,v8QuF4YX9Bb-qEtKLVPrmA,4,80,400
1417,zDyv4CoaYvAgQhgr1IK1sg,5,100,500
1418,Alk4frpiwOJMHuW-b6f77g,5,100,500
1419,jlbP9Yd0AQP8OlcsFkZ4hQ,5,100,500
1420,t61eGISz7qMOxEe7o3vwEw,5,100,500
1421,yet0Pww_ouW49T7V41ecSw,2,40,200
1422,E_eIph8IT10Uo06ZdWwoUw,4,80,400
1423,8B1TIuaqhaZ7QMEhDUu-Gg,1,20,100
1424,JzOp695tclcNCNMuBl7oxA,5,100,500
1425,kj1p6NwUGROOoqNySf0I1Q,4,80,400
1426,tLCZdAt83gvD6Me_Vshu1w,5,100,500
1427,CRVtzesMuwHK-phmS_ojaA,5,100,500
1428,UBQRhqRMW4Sk7kSZvZ1iAQ,5,100,500
1429,DjvpsmdtEvnyMk2vXxpc-w,4,80,400
1430,u3wWkEDVva0coF_AmzK3lg,5,100,500
1431,x8YplLfloOzGGL8vlkeILw,1,20,100
1432,Uk9-e66y4oWIZ5u946iJiQ,2,40,200
1433,2GmGT-7QjowR1ihup3FbVA,5,100,500
1434,614VPl1kNHVG3Cc98w585Q,5,100,500
1435,c4lY3hHlf38c2Bxp9gDcDA,5,100,500
1436,T-0707ku9Ovt-Y8fLA2TrA,2,40,200
1437,6C_8Mh4lmLc_QEs3hHleBg,5,100,500
1438,dDZqtA1me453GrMtpcpYOQ,5,100,500
1439,21fK0m8sQFbRQv3RlskE2w,4,80,400
1440,xxo0GsAFxQzUGStmCG6jWw,4,80,400
1441,2GmGT-7QjowR1ihup3FbVA,5,100,500
1442,d3C5QTYpZCdp2pV1Cq5G_g,4,80,400
1443,riM-pBsdqRRVXtAVbLfsxQ,4,80,400
1444,X1twjafYxMCpKt2MqvY5Tw,1,20,100
1445,SWhHaWFuijy_KDs0zVCJog,4,80,400
1446,KYdIiZInYh2aWZSMoc5N-Q,2,40,200
1447,zT45hBptOygpgCddHZRsjA,5,100,500
1448,bZP7Zzm3EGEUKcnVVqHweg,2,40,200
1449,5FIOXmUE3qMviX9GafGH-Q,3,60,300
1450,YmOWkved7K8q3eXgf4NNnA,2,40,200
1451,3k4IgQRkxpzhz2mKxR6fIg,5,100,500
1452,lC2hnEYBN_97HXDQnpGpZA,4,80,400
1453,fE9SP84G6TZrv36FLbCy7w,3,60,300
1454,DPZBuTuL7w5MVxsCEyQudQ,1,20,100
1455,wa8QgXQu1ZxwPgdRl9lYlg,4,80,400
1456,DF6kMTHYuKKME_00AinR-w,4,80,400
1457,vU8-ATy2-MASm-bQXdhRaw,3,60,300
1458,aiX_WP7NKPTdF9CfI-M-wg,4,80,400
1459,UBQRhqRMW4Sk7kSZvZ1iAQ,4,80,400
1460,9kjk05G50XWnmJQBz_wcnw,3,60,300
1461,sahppzQJ0HtvMC7L8ILTVg,4,80,400
1462,vBV5IbpTgUKuu2HlneE2NA,3,60,300
1463,2q2gGuigGrCFmx3juLAVww,4,80,400
1464,Y_3wdqZUoi8qyW7ZugIQNw,5,100,500
1465,W2CzAePJakvARgoQuohbOA,5,100,500
1466,NUhHkT1wfXsTLxt_tWwVXw,4,80,400
1467,3vta1BSPwdSulcCFMpBjDw,3,60,300
1468,AfN3Z1U6QPEgAb5F2CQm8w,4,80,400
1469,SIVi2UQp1UT0lMIoqHP0QA,1,20,100
1470,0TBTV3q6QXCn9vNhy3Xi2w,4,80,400
1471,wa8QgXQu1ZxwPgdRl9lYlg,5,100,500
1472,puQ2WGO0L2KvKqNQCJYZRw,4,80,400
1473,OoYwJANV9zD-_OA4Atu-gg,3,60,300
1474,v0YATh4rCiPlBpSyNmh3tQ,4,80,400
1475,8F-CalsRSKiPjjsx8ql8Lg,2,40,200
1476,LRnzpnNQWwpN3Bu24W53CA,5,100,500
1477,ZvtELJTUOh0yRrPxyyiakQ,5,100,500
1478,p-wnqIJkii8YWAFjEWRf8g,2,40,200
1479,r1uDaWsmrbNO4CC2Pei9RA,2,40,200
1480,AxluhyBhbxz0Ndfmi0GjwA,1,20,100
1481,n43SvzsYHO_4UTC_QwrZKA,4,80,400
1482,1XVAnB6BTCSlk89LW_jgfw,5,100,500
1483,AZQKMMvX9m1-uTdLPMzK3g,5,100,500
1484,VxYKVSpJOW9VanwWq9KDVg,5,100,500
1485,YzLcxkQC33HdOEw5XKYjLA,5,100,500
1486,-IZvuqxekWEvJqDw308daQ,2,40,200
1487,diAJlvbE8UrRQ9RN2nZ5Tw,1,20,100
1488,-xIrVu_7prj_0GDl1tds1w,4,80,400
1489,2hoBLBsbAdfvFOz8q8OIjw,5,100,500
1490,-xIrVu_7prj_0GDl1tds1w,5,100,500
1491,uO81UPtXJK9L0s1rOkwMjQ,2,40,200
1492,gVEJPnEuy3wf0EA5OJEXGw,5,100,500
1493,CaF9FC8GEBfDDbptPgkgBw,1,20,100
1494,-gcS8S7aiHTwYROMC5QP5A,5,100,500
1495,gS95Lei8i0mXANdCz7Nhbg,5,100,500
1496,yvwK4MO2qnSZE5ggYGyk1A,5,100,500
1497,GZ1Kaj4Z2gRS2RsxsQf7aQ,1,20,100
1498,SnpFUqKG6ZjurXYq5wZU_g,5,100,500
1499,Dy8BVSkF2VfqGmjb-x56UQ,5,100,500
1500,fDDL7yxkCs1qniw0PzVT1Q,5,100,500
1501,Jzth-y32SyvOhJNgbIPTqQ,4,80,400
1502,zG4sdiMWE7CZAsfrM4j6GA,5,100,500
1503,NxjUiGBNgyDErKXnmQ3s3w,4,80,400
1504,3KFWuiz8lla9SospgQn6Yg,3,60,300
1505,rq2Xrp23vN_ur2zNIqGYPw,2,40,200
1506,CO8MpD1bSkBPArXKBKkIfA,3,60,300
1507,CRVtzesMuwHK-phmS_ojaA,4,80,400
1508,BYQXVyuarIvLi32JzMLSVg,3,60,300
1509,UY13CTgUqriT-fMxT2APLw,3,60,300
1510,wl0QZqAzr1DelslQ02JGCQ,3,60,300
1511,QNraL-gIxGAeXY2bNqTDdQ,3,60,300
1512,JT7cr4C-_ZjjxilGXVrpIA,3,60,300
1513,U6P56MjLrraN0JBNvOjxaA,3,60,300
1514,Zm2UxtBawR1oufodiW0tZw,1,20,100
1515,HJLiVxuvtN0n73BASSZKoQ,4,80,400
1516,qgAZPDQStZP_Y5XTiQ6UqA,5,100,500
1517,2GmGT-7QjowR1ihup3FbVA,4,80,400
1518,t61eGISz7qMOxEe7o3vwEw,4,80,400
1519,utoTa3Ngv_oSfB5TIMgN_Q,3,60,300
1520,JzOp695tclcNCNMuBl7oxA,4,80,400
1521,OoYwJANV9zD-_OA4Atu-gg,4,80,400
1522,Mul_BVwcnhqmp2h_7QFepQ,5,100,500
1523,T07NQ5miw4ktFJO3vsgAEw,5,100,500
1524,RyJIi1IP0UQ5qGbwazgsIA,5,100,500
1525,QuybD_bJcAB2CHcpTfREYg,5,100,500
1526,kN6V5kQgB6rKzxom4e8pqA,1,20,100
1527,BBt-H2kcXYGumD0Ey84hQw,5,100,500
1528,C2XhRIxtylJO1XfC54f6oQ,2,40,200
1529,O_cvS8uAocco3R3Pg9np-g,5,100,500
1530,r8hVqm9DeasZ0Bf2KMhbeg,4,80,400
1531,wXsccicHhEvNssIJhdmS2Q,5,100,500
1532,SFwOkS8pe25qpaSRZ_gGsA,5,100,500
1533,O6obMXRKCnLMygvm2fSp0w,1,20,100
1534,u9va4ksYFYJe6FkXkHOo7Q,5,100,500
1535,aVkVDJ01OgvNwhlCUz_bng,4,80,400
1536,JzOp695tclcNCNMuBl7oxA,5,100,500
1537,D3ehpx1uKG5aLuaJgztYDg,4,80,400
1538,1SLJKRYPRifERga33AjK7Q,5,100,500
1539,E_eIph8IT10Uo06ZdWwoUw,1,20,100
1540,vI5AXBTPqTjmCsJHkMU7jg,5,100,500
1541,P69sEJwyoUqjBXiqjkKwDA,5,100,500
1542,T_s4IcIJf5ZHyy8zC28UGw,1,20,100
1543,GzNbN1Y2OWVk_QJ1zLZbtg,5,100,500
1544,7dtcBJH9qxtxx1PWnzT10A,5,100,500
1545,PK_yJS579FjaNiCkGGa6iA,5,100,500
1546,4uZkUUbl6dr_bjmS2QNnbA,5,100,500
1547,qUMPCi_h3mkrmCBUhXP4qw,1,20,100
1548,KMJs7cJjbTVtyv9LCBPjxA,2,40,200
1549,_uMRu3765QYo0Qg1z1LKqw,5,100,500
1550,PkOizWt7NQ4Cy7ggVRFWGw,4,80,400
1551,wNry60kAR9YmowoBwqncbQ,1,20,100
1552,uKKNw68mZZaa1jcyszEbyA,2,40,200
1553,JBZzE2ZJe7l0iEwQLjCJzw,4,80,400
1554,1UweGrt6mgiTCfsmLMiUxg,5,100,500
1555,pdr6U7qSa9jIivVy_glF-w,4,80,400
1556,GIhzzb9tjqLCYdNP_k3-dQ,3,60,300
1557,JzOp695tclcNCNMuBl7oxA,4,80,400
1558,ad0LjmuXhUGBxTSkve5LZA,5,100,500
1559,eXQW4RvqM79-u3TOKlJe3Q,5,100,500
1560,wha9cBvuyfLZRyCSJER1EQ,5,100,500
1561,pvrWPRP9AENdjXcuPwMDwQ,5,100,500
1562,mUAaF_2LyecIoTzbOPsewg,5,100,500
1563,im5wDqyQOWVL_OEAB1vOXQ,5,100,500
1564,L4w_1GqHW-JbtJBKr0y-mA,1,20,100
1565,3JnO3AEqRD8DbXkWP-gTFw,4,80,400
1566,2rLuOMi6Q6zzqUU8ltreSA,5,100,500
1567,om7lh8keQs3hhQoNFEjuUw,5,100,500
1568,QT4Ub4DlaDX52vdnKutD0A,5,100,500
1569,3Ll-F55gm-tDXy3I37beJA,1,20,100
1570,OoYwJANV9zD-_OA4Atu-gg,1,20,100
1571,_BJdRw73rGb35ofd3ElTUA,5,100,500
1572,Hr5h_LG9TMBLlFz_Oici0A,4,80,400
1573,_zk9LLHk3QUEfaiLL_VfGQ,3,60,300
1574,QBLl3bVLWZB4-jS-O_MKug,4,80,400
1575,Mul_BVwcnhqmp2h_7QFepQ,4,80,400
1576,Dqzkdf0sz8lm9AFjfsDmIw,4,80,400
1577,M9fOuiesoUSaouOqNQ3U2w,3,60,300
1578,1Z4_zSITNVQ_Bt027R0S1g,4,80,400
1579,biVQDp3K_vNP1eK5wGZOJg,3,60,300
1580,aVkVDJ01OgvNwhlCUz_bng,2,40,200
1581,tIauOelAC3BZk_xhMoDBUg,4,80,400
1582,kj1p6NwUGROOoqNySf0I1Q,5,100,500
1583,NqlkeYitexkmyiS6LnWkCA,5,100,500
1584,U6P56MjLrraN0JBNvOjxaA,4,80,400
1585,QDJ0UYHK5lDWiniL-ALM-Q,5,100,500
1586,0pMsVlUu_MbFqmvbA8F79Q,3,60,300
1587,_uMRu3765QYo0Qg1z1LKqw,5,100,500
1588,aqMfCbFNeWn1a4Evds83fg,5,100,500
1589,v_tMfa0awn16PMCw7CFnkg,5,100,500
1590,RiPmWd8i5SsihiAb0S6jdw,4,80,400
1591,CQokoa1vN8j6OP7dyizJDw,1,20,100
1592,g9oCVqOhR4vg7yvtDaEIkA,3,60,300
1593,JlfjUgit5RjPxMR86Fd82g,5,100,500
1594,N59Rkr_cUXJPYSjGOv4vBA,4,80,400
1595,BaPKO2rV_uaOtRliKtaFcQ,4,80,400
1596,W2CzAePJakvARgoQuohbOA,2,40,200
1597,tamr4J75GguGhF1hm1wEaA,4,80,400
1598,HW87OtI41rtPajSZ8qyHJw,4,80,400
1599,dO2V9ut5x8Zx_XhYrNp4Ig,3,60,300
1600,riM-pBsdqRRVXtAVbLfsxQ,5,100,500
1601,m_-rq1_VDUJl2R5T5S6ZCA,5,100,500
1602,ekdlaQSb1pngTU0GpU5zhA,5,100,500
1603,xxo0GsAFxQzUGStmCG6jWw,2,40,200
1604,doW7nAJX6PeH0Ig_mhJsGg,5,100,500
1605,s1500k_u6yScouzQ-RUb6A,4,80,400
